Run,Assay Type,BioProject,BioSample,Center Name,Consent,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,AvgSpotLen,Bases,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,sex,Population,Super_Population_Code,Cell_Line,Cell_type,common_name,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,sample_name,Submitter_Id,disease,CULTURE_COLLECTION,DNA-ID,Population_Description,Super_Population_Description,Family_Id,Broker_name,Coriell_panel,Genotype,relationship,Coriell_plate,HapMap_sample_ID,BIOMATERIAL_PROVIDER,BioSampleModel,Isolate,tissue,AssemblyName,AGE,Collection,ETHNICITY,family_role,Race,tag,Isolation_source,sample_type,well_information,Individual,organism_part,fosmid_library_name,fosmid_library_source,relationship_type,Chinese_Code,local_family_id,type,xenograft
SRR16541168,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743889,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r4-c1,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,8538780,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",152,21919616,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541170,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743887,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r3-c6,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,40292923,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",152,104654736,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541171,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743886,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r3-c5,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,52395887,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",152,135752568,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541172,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743885,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r3-c4,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,18972821,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",152,48311832,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541173,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743884,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r3-c3,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,3639928,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",152,9242664,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541174,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743883,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r3-c2,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,15173128,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",152,39168424,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541175,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743882,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r3-c1,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,2654795,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",152,6656536,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541176,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743881,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r2-c7,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,34617962,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",152,89500792,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541182,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743875,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r2-c2,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,5890756,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",152,15026112,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541183,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743874,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r2-c1,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,2135238,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",152,5321216,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541184,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743873,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r1-c7,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,2573617,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",152,6455136,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541185,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743872,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r1-c6,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,18205720,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",152,46977272,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541187,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743870,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r1-c4,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,23566629,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",152,61157960,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541189,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743868,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f5-r1-c6,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,36263660,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",152,93162016,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541190,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743867,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r1-c2,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,931185,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",152,2199288,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541195,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743862,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f5-r7-c3,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,12412788,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",152,31623448,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541196,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743861,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f5-r7-c2,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,14088593,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",152,36151680,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541204,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743853,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f5-r6-c2,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,29324010,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",152,75512992,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541206,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743851,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f5-r5-c7,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,17618372,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",152,45204344,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541208,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743849,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f5-r5-c5,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,23151108,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",152,59256288,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541211,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743846,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f5-r1-c4,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,44558635,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",152,114939056,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541212,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743845,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f5-r5-c2,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,5250788,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",152,13273248,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541213,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743844,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f3-r7-c6,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,96615,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",152,45144,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541218,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743839,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f3-r7-c1,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,56161878,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",152,146222176,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541219,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743838,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f3-r6-c7,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,84712,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",152,11552,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541224,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743833,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f3-r6-c3,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,81853580,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",152,213003528,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541227,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743830,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f3-r5-c7,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,83492,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",152,10792,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541233,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743824,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r5-c6,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,8582637,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",152,21716240,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541236,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743821,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r5-c3,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,44095409,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",152,114341848,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541237,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743820,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r5-c2,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,10223085,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",152,25785888,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541242,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743815,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r4-c5,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,26780432,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",152,68979424,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541243,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743814,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r4-c4,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,37237640,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",152,96205816,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541244,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743813,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r4-c3,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,14662904,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",152,37825048,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541246,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743811,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r4-c1,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,9665498,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",152,24830416,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541247,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743810,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r3-c7,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,84814,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",152,13528,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541248,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743809,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r3-c6,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,33189527,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",152,86044312,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541257,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743800,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f3-r5-c2,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,80281,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",152,3648,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541258,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743799,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f3-r5-c1,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,1576632,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",152,3867184,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541261,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743796,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f3-r4-c5,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,84632,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",152,13528,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541264,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743793,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f3-r4-c2,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,37474823,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",152,96615304,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541266,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743791,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f3-r3-c7,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,81590,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",152,6232,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541278,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743779,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r3-c1,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,6056813,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",152,15257912,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541286,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743771,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f5-r1-c3,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,24952236,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",152,64152968,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541295,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743762,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f1-r7-c6,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,28199298,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",152,72499288,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541298,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743759,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f1-r7-c4,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,33458344,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",152,85596672,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541304,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743753,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f3-r2-c2,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,18272776,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",152,46871936,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
