Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_Line,Cell_type,Center Name,Collection,Consent,Coriell_plate,CULTURE_COLLECTION,DATASTORE filetype,DATASTORE provider,DATASTORE region,DNA-ID,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),ETHNICITY,Experiment,Family_Id,family_role,HapMap_sample_ID,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,Population_Description,population,race,ReleaseDate,Sample Name,sex,SRA Study,Super_Population_Code,Super_Population_Description,tag
ERR1429532,WGS,51,110251698,PRJEB14185,SAMN00801914,49805062,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499910,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW140619-IV_04,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cytochrome p450\, subfamily iic\, polypeptide 19,Cyp2c19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429533,WGS,51,102441405,PRJEB14185,SAMN00801914,46273394,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499911,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW140619-IV_05,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429534,WGS,51,117289902,PRJEB14185,SAMN00801914,52947671,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499912,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW140619-IV_14,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429535,WGS,51,85026741,PRJEB14185,SAMN00801914,38521045,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499913,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW140619-IV_23,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph utah residents with ancestry from northern and western europe,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429536,WGS,51,77296314,PRJEB14185,SAMN00801914,35101835,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499914,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW140619-IV_32,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"Cytochrome p450\, subfamily iic\, polypeptide 19,Cyp2c19,International hapmap project - ceph utah residents with ancestry from northern and western europe,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429537,WGS,51,91844778,PRJEB14185,SAMN00801914,41534839,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499915,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW140619-IV_37,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cytochrome p450\, subfamily iic\, polypeptide 19,Cyp2c19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429538,WGS,51,96062835,PRJEB14185,SAMN00801914,43525416,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499916,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW140619-IV_43,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"Cytochrome p450\, subfamily iic\, polypeptide 19,Cyp2c19,International hapmap project - ceph utah residents with ancestry from northern and western europe,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429539,WGS,51,70923762,PRJEB14185,SAMN00801914,32172136,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499917,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW140619-IV_47,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429540,WGS,51,83451147,PRJEB14185,SAMN00801914,37968773,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499918,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW140619-IV_48,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429541,WGS,51,78921021,PRJEB14185,SAMN00801914,35789975,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499919,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW140619-IV_57,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429542,WGS,51,66608193,PRJEB14185,SAMN00801914,30283274,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499920,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW140619-IV_58,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429543,WGS,51,78845133,PRJEB14185,SAMN00801914,35701951,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499921,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW140619-IV_76,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429544,WGS,51,68691288,PRJEB14185,SAMN00801914,31151183,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499922,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW140619-IV_78,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429545,WGS,51,85273887,PRJEB14185,SAMN00801914,38608207,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499923,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW140619-IV_87,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429546,WGS,51,60332592,PRJEB14185,SAMN00801914,25384679,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499924,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW141029-I_03,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429547,WGS,51,56611020,PRJEB14185,SAMN00801914,23764693,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499925,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW141029-I_05,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429548,WGS,51,34368951,PRJEB14185,SAMN00801914,14559092,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499926,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW141029-I_13,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph utah residents with ancestry from northern and western europe,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429549,WGS,51,21323865,PRJEB14185,SAMN00801914,9177655,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499927,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW141029-I_17,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph utah residents with ancestry from northern and western europe,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429550,WGS,51,35744472,PRJEB14185,SAMN00801914,15112115,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499928,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW141029-I_22,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429551,WGS,51,42809145,PRJEB14185,SAMN00801914,18145328,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499929,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW141029-I_25,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429552,WGS,51,29274867,PRJEB14185,SAMN00801914,12394596,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499930,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW141029-I_26,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429553,WGS,51,52169430,PRJEB14185,SAMN00801914,21901605,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499931,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW141029-I_27,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429554,WGS,51,39295704,PRJEB14185,SAMN00801914,16583960,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499932,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW141029-I_32,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429555,WGS,51,30045987,PRJEB14185,SAMN00801914,12841760,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1499933,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW141029-I_35,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
