biosample,sample_name,library_ID,title,filename,LibraryStrategy,LibrarySource,LibrarySelection,LibraryLayout,Platform,InstrumentModel,DesignDescription,FileType
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0313,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0313.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0314,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0314.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0315,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0315.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0316,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0316.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0317,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0317.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0318,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0318.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0319,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0319.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0320,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0320.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0321,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0321.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0322,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0322.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0323,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0323.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0324,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0324.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0325,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0325.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0326,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0326.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0327,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0327.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0328,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0328.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0329,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0329.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0330,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0330.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0331,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0331.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0332,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0332.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0333,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0333.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0334,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0334.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0335,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0335.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0336,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0336.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0337,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0337.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0338,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0338.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0339,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0339.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0340,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0340.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0341,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0341.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0342,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0342.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0343,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0343.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0344,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0344.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0345,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0345.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0346,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0346.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0347,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0347.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0348,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0348.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0349,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0349.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0350,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0350.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0351,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0351.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0352,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0352.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0353,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0353.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0354,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0354.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0355,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0355.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0356,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0356.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0357,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0357.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0358,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0358.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0359,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0359.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0360,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0360.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0361,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0361.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0362,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0362.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0363,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0363.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0364,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0364.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
